station_id,period,ANC_µeq/l,CaMg_µeq/l,Ca_µeq/l,Cl_µeq/l,HCO3_µeq/l,H_µeq/l,K_µeq/l,Mg_µeq/l,NH4-N_µeq/l,NO3-N_µeq/l,Na_µeq/l,OrgAnions_µeq/l,SAA_µeq/l,SO4_µeq/l,TOC_mg C/l,station_code,station_name,country
38151,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0086,CHANNEL LAKE,Canada
38151,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0086,CHANNEL LAKE,Canada
38151,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0086,CHANNEL LAKE,Canada
38152,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0088,POPLAR LAKE,Canada
38152,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0088,POPLAR LAKE,Canada
38152,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0088,POPLAR LAKE,Canada
38152,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0088,POPLAR LAKE,Canada
38153,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0091,LUXTON LAKE,Canada
38153,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0091,LUXTON LAKE,Canada
38153,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0091,LUXTON LAKE,Canada
38153,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0091,LUXTON LAKE,Canada
38154,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0093,MCGINTY LAKE,Canada
38154,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0093,MCGINTY LAKE,Canada
38154,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0093,MCGINTY LAKE,Canada
38154,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0093,MCGINTY LAKE,Canada
38155,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0094,PESKAWA LAKE,Canada
38155,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0094,PESKAWA LAKE,Canada
38155,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0094,PESKAWA LAKE,Canada
38155,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0094,PESKAWA LAKE,Canada
38156,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0095,UPPER SILVER LAKE,Canada
38156,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0095,UPPER SILVER LAKE,Canada
38156,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01ED0095,UPPER SILVER LAKE,Canada
38156,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01ED0095,UPPER SILVER LAKE,Canada
38157,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0006,LITTLE TUPPER LAKE,Canada
38157,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0006,LITTLE TUPPER LAKE,Canada
38157,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0006,LITTLE TUPPER LAKE,Canada
38157,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0006,LITTLE TUPPER LAKE,Canada
38158,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0028,HUEY LAKE,Canada
38158,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0028,HUEY LAKE,Canada
38158,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0028,HUEY LAKE,Canada
38158,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0028,HUEY LAKE,Canada
38159,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0030,HIRTLE LAKE,Canada
38159,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0030,HIRTLE LAKE,Canada
38159,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0030,HIRTLE LAKE,Canada
38159,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01EE0030,HIRTLE LAKE,Canada
38160,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0031,MATTHEW LAKE,Canada
38160,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0031,MATTHEW LAKE,Canada
38160,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0031,MATTHEW LAKE,Canada
38160,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0031,MATTHEW LAKE,Canada
38161,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0061,ANNIS LAKE,Canada
38161,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0061,ANNIS LAKE,Canada
38161,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EE0061,ANNIS LAKE,Canada
38161,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01EE0061,ANNIS LAKE,Canada
38162,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EF0016,LITTLE WILES LAKE,Canada
38162,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EF0016,LITTLE WILES LAKE,Canada
38162,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EF0016,LITTLE WILES LAKE,Canada
38162,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EF0016,LITTLE WILES LAKE,Canada
38163,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EF0017,ROCKY LAKE,Canada
38163,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EF0017,ROCKY LAKE,Canada
38163,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EF0017,ROCKY LAKE,Canada
38163,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EF0017,ROCKY LAKE,Canada
38164,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0006,HOOPER LAKE,Canada
38164,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS01EN0006,HOOPER LAKE,Canada
38164,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0006,HOOPER LAKE,Canada
38164,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS01EN0006,HOOPER LAKE,Canada
38165,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0008,PAUL MORRIS LAKE,Canada
38165,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0008,PAUL MORRIS LAKE,Canada
38165,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0008,PAUL MORRIS LAKE,Canada
38165,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01EN0008,PAUL MORRIS LAKE,Canada
38166,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0009,NOWLIN LAKE,Canada
38166,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0009,NOWLIN LAKE,Canada
38166,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0009,NOWLIN LAKE,Canada
38166,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01EN0009,NOWLIN LAKE,Canada
38167,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0021,ROUND LAKE,Canada
38167,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0021,ROUND LAKE,Canada
38167,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0021,ROUND LAKE,Canada
38167,2006-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0021,ROUND LAKE,Canada
38168,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0024,KELLY LAKE,Canada
38168,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0024,KELLY LAKE,Canada
38168,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0024,KELLY LAKE,Canada
38168,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01EN0024,KELLY LAKE,Canada
38169,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0027,SALMON RIVER BIG LAKE,Canada
38169,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0027,SALMON RIVER BIG LAKE,Canada
38169,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NS01EN0027,SALMON RIVER BIG LAKE,Canada
38169,2006-2020,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,NS01EN0027,SALMON RIVER BIG LAKE,Canada
38170,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-114,Najoua,Canada
38170,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-114,Najoua,Canada
38170,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-114,Najoua,Canada
38170,2006-2020,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,QC-114,Najoua,Canada
38171,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-201,Eclair,Canada
38171,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-201,Eclair,Canada
38171,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-201,Eclair,Canada
38171,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-201,Eclair,Canada
38172,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-202,Lemaine,Canada
38172,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-202,Lemaine,Canada
38172,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-202,Lemaine,Canada
38172,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-202,Lemaine,Canada
38173,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-203,Truite-Rouge,Canada
38173,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-203,Truite-Rouge,Canada
38173,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-203,Truite-Rouge,Canada
38173,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-203,Truite-Rouge,Canada
38174,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-204,Francina,Canada
38174,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-204,Francina,Canada
38174,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-204,Francina,Canada
38174,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-204,Francina,Canada
38175,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-211,Congre,Canada
38175,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-211,Congre,Canada
38175,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-211,Congre,Canada
38175,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-211,Congre,Canada
38176,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-212,Fauvette,Canada
38176,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-212,Fauvette,Canada
38176,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-212,Fauvette,Canada
38176,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-212,Fauvette,Canada
38177,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-213,Adanys,Canada
38177,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-213,Adanys,Canada
38177,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-213,Adanys,Canada
38177,2006-2020,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-213,Adanys,Canada
38178,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-214,Boisvert,Canada
38178,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-214,Boisvert,Canada
38178,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-214,Boisvert,Canada
38178,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-214,Boisvert,Canada
38179,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-215,Thibert,Canada
38179,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-215,Thibert,Canada
38179,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-215,Thibert,Canada
38179,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-215,Thibert,Canada
38180,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-216,M90997,Canada
38180,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-216,M90997,Canada
38180,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-216,M90997,Canada
38180,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-216,M90997,Canada
38181,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-301,Chomeur,Canada
38181,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-301,Chomeur,Canada
38181,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-301,Chomeur,Canada
38181,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-301,Chomeur,Canada
38182,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-302,Thomas,Canada
38182,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-302,Thomas,Canada
38182,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-302,Thomas,Canada
38182,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-302,Thomas,Canada
38183,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-303,Nolette,Canada
38183,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-303,Nolette,Canada
38183,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-303,Nolette,Canada
38183,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-303,Nolette,Canada
38184,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-311,Daniel,Canada
38184,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-311,Daniel,Canada
38184,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-311,Daniel,Canada
38184,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-311,Daniel,Canada
38185,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-312,Belle-Truite,Canada
38185,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-312,Belle-Truite,Canada
38185,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-312,Belle-Truite,Canada
38185,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-312,Belle-Truite,Canada
38186,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-313,Pothier,Canada
38186,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-313,Pothier,Canada
38186,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-313,Pothier,Canada
38186,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-313,Pothier,Canada
38187,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-314,Laurent,Canada
38187,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-314,Laurent,Canada
38187,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-314,Laurent,Canada
38187,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-314,Laurent,Canada
38188,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-315,Harvey,Canada
38188,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-315,Harvey,Canada
38188,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-315,Harvey,Canada
38188,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-315,Harvey,Canada
38189,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-316,desEnfers,Canada
38189,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-316,desEnfers,Canada
38189,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-316,desEnfers,Canada
38189,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-316,desEnfers,Canada
38190,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-402,Kidney,Canada
38190,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-402,Kidney,Canada
38190,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-402,Kidney,Canada
38190,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-402,Kidney,Canada
38191,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-502,David,Canada
38191,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-502,David,Canada
38191,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-502,David,Canada
38191,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-502,David,Canada
38192,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-601,m6827,Canada
38192,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-601,m6827,Canada
38192,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-601,m6827,Canada
38192,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-601,m6827,Canada
38193,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-602,m88188,Canada
38193,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-602,m88188,Canada
38193,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-602,m88188,Canada
38193,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-602,m88188,Canada
38194,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-603,Poirier,Canada
38194,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-603,Poirier,Canada
38194,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-603,Poirier,Canada
38194,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-603,Poirier,Canada
38195,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-604,Bleriot,Canada
38195,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-604,Bleriot,Canada
38195,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-604,Bleriot,Canada
38195,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-604,Bleriot,Canada
38196,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-611,Triquet,Canada
38196,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-611,Triquet,Canada
38196,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-611,Triquet,Canada
38196,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-611,Triquet,Canada
38197,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-612,Murex,Canada
38197,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-612,Murex,Canada
38197,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-612,Murex,Canada
38197,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-612,Murex,Canada
38198,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-613,m6740,Canada
38198,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-613,m6740,Canada
38198,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-613,m6740,Canada
38198,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-613,m6740,Canada
38199,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-614,m49007,Canada
38199,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-614,m49007,Canada
38199,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-614,m49007,Canada
38199,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-614,m49007,Canada
38200,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-615,m49083,Canada
38200,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-615,m49083,Canada
38200,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-615,m49083,Canada
38200,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QC-615,m49083,Canada
38201,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CZ01,"Bohemian Forest, Cerne",Czech Republic
38201,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CZ01,"Bohemian Forest, Cerne",Czech Republic
38201,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CZ01,"Bohemian Forest, Cerne",Czech Republic
38201,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ01,"Bohemian Forest, Cerne",Czech Republic
38202,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CZ02,"Bohemian Forest, Certovo",Czech Republic
38202,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ02,"Bohemian Forest, Certovo",Czech Republic
38202,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CZ02,"Bohemian Forest, Certovo",Czech Republic
38202,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ02,"Bohemian Forest, Certovo",Czech Republic
38203,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CZ03,"Bohemian Forest, Plesne",Czech Republic
38203,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ03,"Bohemian Forest, Plesne",Czech Republic
38203,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CZ03,"Bohemian Forest, Plesne",Czech Republic
38203,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ03,"Bohemian Forest, Plesne",Czech Republic
38204,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CZ04,"Bohemian Forest, Prasilske",Czech Republic
38204,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ04,"Bohemian Forest, Prasilske",Czech Republic
38204,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CZ04,"Bohemian Forest, Prasilske",Czech Republic
38204,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ04,"Bohemian Forest, Prasilske",Czech Republic
38205,1990-2004,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CZ05,"Bohemian Forest, Laka",Czech Republic
38205,1990-2020,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CZ05,"Bohemian Forest, Laka",Czech Republic
38205,1998-2012,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CZ05,"Bohemian Forest, Laka",Czech Republic
38205,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ05,"Bohemian Forest, Laka",Czech Republic
38206,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ06,"Bohemian Forest, Zdarske",Czech Republic
38206,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ06,"Bohemian Forest, Zdarske",Czech Republic
38206,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ06,"Bohemian Forest, Zdarske",Czech Republic
38206,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ06,"Bohemian Forest, Zdarske",Czech Republic
38207,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ07,Lysina,Czech Republic
38207,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ07,Lysina,Czech Republic
38207,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ07,Lysina,Czech Republic
38207,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ07,Lysina,Czech Republic
38208,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,CZ08,Uhlirska,Czech Republic
38208,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,CZ08,Uhlirska,Czech Republic
38208,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,CZ08,Uhlirska,Czech Republic
38208,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CZ08,Uhlirska,Czech Republic
38209,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FI_11165,Hirvilampi,Finland
38209,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FI_11165,Hirvilampi,Finland
38209,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FI_11165,Hirvilampi,Finland
38209,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FI_11165,Hirvilampi,Finland
38210,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FI_37562,Suopalampi,Finland
38210,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FI_37562,Suopalampi,Finland
38210,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FI_37562,Suopalampi,Finland
38210,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FI_37562,Suopalampi,Finland
38211,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FI_37831,Vasikkajärvi,Finland
