period,station_id,variable,n_vals,first,last,mean,median,std_dev,iqr,mk_p_val,mk_trend,sen_slp,sen_incpt,sen_trend
1998-2012,38424,ANC_µeq/l,15,-12.19098762686969,28.5204771210238,10.709640917172258,11.087929814186865,14.633846245329277,17.788160830749,0.04776124267510373,increasing,1.9523766761097352,-3903.4273057858322,increasing
1998-2012,38424,OrgAnions_µeq/l,15,20.20394200157224,47.81848223823678,28.786057673648703,28.118999482332757,6.940179997220529,6.403431583853468,0.19821061903884285,no trend,0.5072682098884523,-988.9537613440141,no trend
1998-2012,38424,HCO3_µeq/l,15,0.0,0.0,0.707469398909387,0.0,2.740017199927428,0.0,0.2976214678911162,no trend,0.0,0.0,no trend
1998-2012,38425,SO4_µeq/l,15,43.721945085236975,28.138194658427512,37.38989703828933,36.43495423769748,9.304560607690457,9.212838428674932,0.013122023533042482,decreasing,-1.008967963505469,2059.415721066163,decreasing
1998-2012,38425,NO3-N_µeq/l,15,4.5357142857142865,4.821428571428571,4.51904761904762,4.357142857142858,1.0466406996339401,0.9821428571428568,0.5194960907102377,no trend,0.03571428571428566,-67.24999999999989,no trend
1998-2012,38425,Cl_µeq/l,15,284.88421290158794,260.06261811412287,292.70677610733463,273.7427016049418,69.17960652981859,57.5409697345782,0.11328720822235328,no trend,-5.380905163716211,11062.457554855944,no trend
1998-2012,38425,Ca_µeq/l,15,75.59880239520959,101.79640718562874,83.4664005322688,81.58682634730539,14.47777523545182,18.46307385229541,0.6921807727218765,no trend,0.49900199600798245,-918.9121756486994,no trend
1998-2012,38425,Mg_µeq/l,15,77.32806844356696,88.84501480750245,91.73521991883291,92.13557091148404,16.44710529048476,23.650871997367545,0.45734964084351426,no trend,-0.5758473181967758,1246.7094438960196,no trend
1998-2012,38425,CaMg_µeq/l,15,157.87625144577578,183.77952880024748,173.88099746541795,172.60961788170943,28.43366380799432,33.24163617483691,0.9211586502250249,no trend,-0.20715649724167826,587.9583948512743,no trend
1998-2012,38425,H_µeq/l,15,3.40282386174266,2.3473081716762927,2.8860283216206986,2.3473081716762927,2.7077031992855534,2.566115463097451,0.4884223166225936,no trend,0.040489830591880764,-78.83480216504465,no trend
1998-2012,38425,SAA_µeq/l,15,366.8632904058161,323.32158925318475,361.8363959535403,366.8632904058161,87.74254834419678,106.59652463494189,0.1658566603429099,no trend,-8.190642537662558,16789.101578419246,no trend
1998-2012,38425,ANC_µeq/l,15,32.48294365241152,91.6542796526914,67.08838909823467,58.428890811672225,40.91684041781202,64.83298170291326,0.19821061903884285,no trend,4.639959731989597,-9244.69037182747,no trend
1998-2012,38425,OrgAnions_µeq/l,15,162.24343737452273,154.75544522217425,152.415229702522,154.75544522217425,36.78550978733876,34.5560977314168,0.37305311625145254,no trend,2.2793248289760997,-4415.290836874906,no trend
1998-2012,38425,HCO3_µeq/l,15,0.0,0.0,0.5095292199499842,0.0,1.973398183272345,0.0,0.4178869643175007,no trend,0.0,0.0,no trend
1998-2012,38427,SO4_µeq/l,15,70.78791109038366,50.77991622042522,66.05483703512468,70.78791109038366,9.309105221692896,13.897332544950316,0.011303671980315677,decreasing,-1.5788480169668897,3236.3781851089975,decreasing
1998-2012,38427,NO3-N_µeq/l,15,20.0,17.142857142857142,23.638095238095236,18.0,10.727380320122704,17.339285714285715,0.1658566603429099,no trend,-0.4285714285714235,877.2857142857041,no trend
1998-2012,38427,Cl_µeq/l,15,221.41990804727385,193.21355033424533,223.95659981759889,221.41990804727385,21.049823350166232,22.424054381857644,0.022821503671488053,decreasing,-3.042257153333793,6321.145500481529,decreasing
1998-2012,38427,Ca_µeq/l,15,43.91217564870259,38.14870259481038,46.13439787092481,43.91217564870259,13.740007134116993,11.165169660678643,0.02944810421427424,decreasing,-1.3042097622935949,2658.8527490473602,decreasing
1998-2012,38427,Mg_µeq/l,15,53.47153668970056,42.941757156959525,49.1773609740046,51.00361961171438,6.106789841616979,10.509213557091144,0.010072435153279713,decreasing,-0.9203274103323462,1896.2600773280685,decreasing
1998-2012,38427,CaMg_µeq/l,15,96.81057431041175,84.61763541032447,95.39178799360803,96.81057431041175,18.622295210589815,22.47141945132438,0.06003829090957913,no trend,-2.08381713515572,4274.863930297631,no trend
1998-2012,38427,H_µeq/l,15,10.116464961403768,5.988626221889248,4.499385674185176,3.982127113991968,3.5081948820882327,5.439204356004615,1.0,no trend,0.009456235337872987,-14.977624738443371,no trend
1998-2012,38427,SAA_µeq/l,15,322.8381689839167,257.1843323296731,317.2926669304617,330.6660656716151,35.420385879106746,42.868203028194955,0.0075331703386321,decreasing,-5.162829478482318,10682.139170028664,decreasing
1998-2012,38427,ANC_µeq/l,15,12.10583325079861,45.69294642646882,25.895244399780484,27.25011645320205,14.6622219947362,22.514637017082496,0.017530703373053846,increasing,2.2604981170010294,-4505.048608133861,increasing
1998-2012,38427,OrgAnions_µeq/l,15,63.188305714861784,62.37991578717731,55.13234124976471,54.85398252247996,18.114883183328047,18.14087749366624,0.19821061903884285,no trend,1.1091493397699743,-2168.9904437163186,no trend
1998-2012,38427,HCO3_µeq/l,15,0.0,0.0,0.5553612808468779,0.0,2.1509049918483782,0.0,0.7284541890106646,no trend,0.0,0.0,no trend
1998-2012,38428,SO4_µeq/l,15,82.23889670794574,45.50205284942162,62.03172408815454,62.459921550338535,9.591359369282326,10.972126219009468,4.9505870452382084e-05,decreasing,-2.0819973850112845,4236.864678497964,decreasing
1998-2012,38428,NO3-N_µeq/l,15,26.5,62.57,24.05704761904762,21.0,12.079121935181204,7.589285714285715,0.32229959587191925,no trend,-0.43650793650793673,896.1984126984131,no trend
1998-2012,38428,Cl_µeq/l,15,255.26753730290807,183.76442050038077,248.4510008555928,249.48523397173722,29.95403004082851,37.23239218119761,0.013347575926843103,decreasing,-4.230953656954284,8732.547316165077,decreasing
1998-2012,38428,Ca_µeq/l,15,34.930139720558884,28.44311377245509,28.42149035262808,28.44311377245509,3.5993536959560894,5.588822355289423,0.005583616806378755,decreasing,-0.7110778443113771,1454.1541916167662,decreasing
1998-2012,38428,Mg_µeq/l,15,52.64889766370516,53.30700888450148,47.60886256444005,47.713063507732805,6.105900603901791,7.115827574860148,0.13764584551826475,no trend,-0.7051191651389084,1461.476989611244,no trend
1998-2012,38428,CaMg_µeq/l,15,87.57903738426404,94.39952769682748,76.84987051234812,75.23230932015534,10.267456858454661,12.898117880724243,0.06003829090957913,no trend,-1.5566912993924729,3196.3983646020633,no trend
1998-2012,38428,H_µeq/l,15,18.467529837153123,16.256810385927917,13.907918499881953,13.935788135392638,4.0392782949465404,6.2302955130463396,0.002985470891268882,decreasing,-0.8558570294771632,1729.929132237105,decreasing
1998-2012,38428,SAA_µeq/l,15,370.5884313958651,295.05839178547285,336.9893431910398,339.2071140262069,28.38147263697713,39.7221819025674,0.017530703373053846,decreasing,-5.23699807004359,10839.388244463606,decreasing
1998-2012,38428,ANC_µeq/l,15,-34.43937783909543,-21.51336061248601,-18.973709164403772,-19.717420924714972,10.858370155952217,14.430483450428765,0.23495478370334322,no trend,0.9067999796047904,-1837.8513800323199,no trend
1998-2012,38428,OrgAnions_µeq/l,15,38.64306456692343,41.39162893227852,48.61785443241047,46.1507346951708,11.089468620814841,15.220821271192754,0.0748246071030847,no trend,0.8534862892274866,-1665.0892752059399,no trend
1998-2012,38428,HCO3_µeq/l,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1998-2012,38429,SO4_µeq/l,15,41.63994770022569,26.639156541219386,37.45582695548134,36.43495423769748,6.78847972304092,5.309093331778776,0.0290514652376479,decreasing,-0.680652991253689,1401.144201701344,decreasing
1998-2012,38429,NO3-N_µeq/l,14,5.357142857142858,3.9642857142857144,4.255102040816326,4.4642857142857135,0.8950913960658187,1.026785714285714,0.07040524127543257,no trend,-0.07142857142857155,147.6428571428574,no trend
1998-2012,38429,Cl_µeq/l,15,220.0095901616224,211.40665105914871,237.61035737455222,224.24054381857673,49.23594402285437,37.16187628691506,0.7287151925758497,no trend,-1.2088439019869384,2647.9725673023886,no trend
1998-2012,38429,Ca_µeq/l,15,101.04790419161677,98.55289421157684,115.08649367930803,113.27345309381238,24.119048430493265,21.207584830339314,0.7665252995235718,no trend,-0.13434669123291726,382.6385690158115,no trend
1998-2012,38429,Mg_µeq/l,15,92.95820993747941,84.36163211582758,101.31622244159261,98.30536360644948,14.002205878904848,18.09805857189866,0.7287151925758497,no trend,-0.41131951299769703,923.0009871668319,no trend
1998-2012,38429,CaMg_µeq/l,15,194.69402754215162,185.3824434053906,217.88987014454148,211.83546037244366,34.17485797647944,31.004747661636287,0.5526151250628484,no trend,-0.9685301985696242,2153.7385085045403,no trend
1998-2012,38429,H_µeq/l,15,0.407380277804113,0.43059959064924486,0.3339968811403621,0.32310491182392564,0.1361968144690901,0.08684958772947077,0.42848041949799653,no trend,0.008241045392664374,-16.200191100468142,no trend
1998-2012,38429,SAA_µeq/l,14,300.0852417094107,242.94538461548865,332.45665026712555,328.31271512743587,104.44872415797613,141.72851885015376,0.4434214028640828,no trend,-6.233485676494763,12823.33475366119,no trend
1998-2012,38429,ANC_µeq/l,14,116.04523514481872,143.75014287123125,124.30672547725005,107.170624258983,65.6711877196807,83.24390194534729,0.511220344688192,no trend,3.410648901821375,-6729.475099441964,no trend
1998-2012,38429,OrgAnions_µeq/l,15,133.13278964378958,130.8949422786359,136.77162135412632,132.55026271573354,38.04655297134139,37.56378250050717,0.42848041949799653,no trend,-1.0257002613063093,2189.0792866348834,no trend
1998-2012,38429,HCO3_µeq/l,14,0.0,8.686556088699547,19.00130741532212,4.638212753913926,28.018101339544334,30.476077126782144,0.5290124328427919,no trend,0.0,4.638212753913926,no trend
1998-2012,38430,SO4_µeq/l,15,77.03390324541752,66.20751684335885,72.7172286671608,72.86990847539495,2.7807574782951936,2.0819973850112916,0.960122388323255,no trend,0.0,72.86990847539495,no trend
1998-2012,38430,NO3-N_µeq/l,15,6.7857142857142865,7.357142857142857,7.316666666666667,7.142857142857143,1.4782723415008001,0.9999999999999991,0.10945067541322095,no trend,0.06845238095238093,-130.10416666666663,no trend
1998-2012,38430,Cl_µeq/l,15,265.13976250246805,227.48427495557496,249.4852339717372,248.4980114517812,10.07549214211995,12.974924547993055,0.0012791728462744345,decreasing,-1.9744450399119955,4207.260316475333,decreasing
1998-2012,38430,Ca_µeq/l,15,33.93213572854292,30.189620758483034,32.202262142381905,32.43512974051897,1.5206310717106726,1.1227544910179645,0.10090988952727553,no trend,-0.15877336236617687,350.7757212847036,no trend
1998-2012,38430,Mg_µeq/l,15,63.34320500164527,59.02435011516946,63.46111659537128,64.16584402764067,2.151191877570908,2.7558407370845686,0.7272100816495541,no trend,0.04487121959974936,-25.800951269856796,no trend
1998-2012,38430,CaMg_µeq/l,15,96.92461079814704,89.85390522016183,95.94788540720467,96.10197177215166,3.360157180688565,4.580227501561552,0.6206907170753546,no trend,-0.12475049900200119,346.226722271164,no trend
1998-2012,38430,H_µeq/l,15,1.1220184543019631,0.9676519158183317,1.104931107457081,1.1110130514952146,0.2879368729787803,0.320057752214601,0.8430852292699837,no trend,-0.0027513507016871386,6.627471208377928,no trend
1998-2012,38430,SAA_µeq/l,15,350.0673156908684,302.4594703735999,330.8347106628219,330.34114075683726,14.660524512498263,17.520223191079708,0.0075331703386321,decreasing,-2.073480526459946,4487.669596309029,decreasing
1998-2012,38430,ANC_µeq/l,15,12.081996034503124,34.410625810550975,24.704362536481717,21.788281336762406,20.342238215367146,23.8419765867472,0.11328720822235328,no trend,1.918635577427104,-3825.076051404581,no trend
1998-2012,38430,OrgAnions_µeq/l,15,15.592740151609455,20.094610706415438,18.1290884226164,17.02780675323721,3.7144007881614405,6.870867272276929,0.9211586502250249,no trend,-0.05557486300921788,128.45540708671905,no trend
1998-2012,38430,HCO3_µeq/l,15,0.0,16.41097054965242,8.350501359195142,4.938984676760342,9.771444023678528,14.966886144441474,0.03163567500820541,increasing,1.1722121821180298,-2345.3464404698893,no trend
1998-2012,38431,SO4_µeq/l,15,56.21392939530468,39.34975057671328,51.20117369132584,51.529435279029286,5.713186154062215,4.825028939763648,0.4558710681106968,no trend,-0.37302453148118825,799.4436208988117,no trend
1998-2012,38431,NO3-N_µeq/l,15,12.857142857142858,4.142857142857143,7.188095238095239,6.678571428571429,2.5778500696385493,3.625,1.0,no trend,0.0,6.678571428571429,no trend
1998-2012,38431,Cl_µeq/l,15,138.21115279383972,105.91487321242207,143.52335016312674,146.24996474205284,15.848598045966162,16.148139790708825,0.16481858981177666,no trend,-1.880423847535231,3916.499779050191,no trend
1998-2012,38431,Ca_µeq/l,15,37.42514970059881,30.06487025948104,36.112774451097806,37.100798403193615,3.7585650516871416,6.836327345309385,0.4884223166225936,no trend,-0.21029369831765113,458.7396635300841,no trend
1998-2012,38431,Mg_µeq/l,15,54.29417571569595,41.41987495886805,52.21838324010091,51.785126686409996,4.77064441138755,5.964132938466605,0.1658566603429099,no trend,-0.5923000987166815,1239.3468246133564,no trend
1998-2012,38431,CaMg_µeq/l,15,91.6180964822576,73.39314460910362,88.94519122334468,90.7077749732519,8.871892327716518,11.211966491498728,0.23495478370334322,no trend,-0.599538555881545,1292.7825795157496,no trend
1998-2012,38431,H_µeq/l,15,3.2041966408970235,1.1232084300885687,1.6742387893813524,1.482638728531999,0.9142751088993293,1.7570082294759453,0.002985470891268882,decreasing,-0.17097295337829763,344.2834102520187,decreasing
1998-2012,38431,SAA_µeq/l,15,219.36838307736917,151.63255188158092,205.44426153431502,210.5785519899218,24.395122761809827,20.92372956463612,0.037666922228628774,decreasing,-2.5259079540058424,5275.023999771636,decreasing
1998-2012,38431,ANC_µeq/l,15,3.0132020746092003,33.67615291477572,15.80839881747711,16.650377339755625,13.218931530212009,14.299300187362615,0.09245959511086133,no trend,1.4388213698354198,-2868.1864691802607,no trend
1998-2012,38431,OrgAnions_µeq/l,15,28.265337642551113,38.68172276599752,28.294602752840728,27.79858835101156,4.643988128358506,4.799922968384159,0.09245959511086133,no trend,0.47761289734821233,-929.8152708321542,no trend
1998-2012,38431,HCO3_µeq/l,15,0.0,0.0,1.4909170289788822,0.0,3.570334165029925,0.6021379309972019,0.3362550202319694,no trend,0.0,0.0,no trend
1998-2012,38433,SO4_µeq/l,15,58.295926780315966,42.4727466542302,49.81733942942167,46.42854168575164,6.429360281217661,9.280503343687798,0.03212362133866975,decreasing,-0.8327989540045149,1716.190444464804,no trend
1998-2012,38433,NO3-N_µeq/l,14,6.5,1.7142857142857142,4.252551020408164,4.035714285714286,1.2539157103476493,1.7321428571428572,0.22843980898867544,no trend,-0.12857142857142856,261.88571428571424,no trend
1998-2012,38433,Cl_µeq/l,15,267.96039827377086,279.2429413589823,274.3350351169153,276.42230558767943,53.664645990813874,94.49129833864549,0.5526151250628484,no trend,-2.820635771302849,5931.797027049891,no trend
1998-2012,38433,Ca_µeq/l,15,57.13572854291418,51.39720558882236,51.30904856952761,51.39720558882236,8.164489541497124,14.271457085828352,0.18096405558227002,no trend,-0.6986027944111755,1452.095808383229,no trend
1998-2012,38433,Mg_µeq/l,15,68.27903915761763,65.1941428101349,61.34967642864978,65.1941428101349,9.498680549882028,16.78183613030601,0.34649499290378194,no trend,-0.9107789216377569,1891.3058806938375,no trend
1998-2012,38433,CaMg_µeq/l,15,125.82608721352949,129.4245172044854,115.00898006553528,114.94456792239805,18.61439967359561,32.098512747456695,0.4884223166225936,no trend,-1.3560028265285826,2833.730235112206,no trend
1998-2012,38433,H_µeq/l,15,0.8418970530600904,1.3848814788496764,1.3373630839115482,1.3848814788496764,0.5290400725072975,0.7713772042157447,0.25445252615345604,no trend,0.028583196073286538,-55.92442664808983,no trend
1998-2012,38433,SAA_µeq/l,14,354.31898897979494,405.55065000457023,411.55105503235427,412.0686542309355,95.08656044254501,84.4017327322527,0.4434214028640828,no trend,-6.382757476194722,13212.68877273945,no trend
1998-2012,38433,ANC_µeq/l,14,35.91477378385669,23.6741105705624,15.116714768179722,14.537147830540842,26.639945186922297,32.36090709988808,0.22843980898867544,no trend,2.0178691004826326,-4032.2993331873786,no trend
1998-2012,38433,OrgAnions_µeq/l,15,47.42176413744052,78.40296783036894,62.94684885867073,67.02549193073011,10.731621880483965,13.775266411241134,0.037666922228628774,increasing,1.5729013980107236,-3086.641811080771,increasing
1998-2012,38433,HCO3_µeq/l,14,0.0,0.0,1.0274766399665123,0.0,3.8444655596683703,0.0,0.2148469474056489,no trend,0.0,0.0,no trend
1998-2012,38434,SO4_µeq/l,15,53.09093331778776,31.823330029897484,42.219436972387165,43.721945085236975,5.9875147191856914,7.453550638340403,0.0016920625987617566,decreasing,-1.1971484963814887,2444.004680330122,decreasing
