station_id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
38514,730.10785,433.8181,561.36755,507.7451,485.95618,506.86465,544.1151,567.94965,505.6906,439.17862,743.2761,684.0981,754.0466,643.589,612.8703,591.5656,616.999,576.20447,604.8811,472.48502,462.2918,480.576,456.85248,415.0015,430.2391,413.16537,376.2168
38515,845.0653,544.19147,536.39185,576.6099,554.40137,553.76184,683.3188,655.2299,604.72705,477.35382,649.01874,560.9455,637.6831,640.0775,530.058,514.4624,523.6662,498.0989,519.7254,410.9355,379.8923,437.7337,403.79263,378.7839,387.7862,352.6497,367.9542
38115,874.2567313199999,871.8000726399999,869.3434139599999,866.8867552799998,864.4300965999998,865.64712472,866.86415298,868.0811810999999,869.2982093600001,870.51523748,854.4425866200002,838.3699356199999,822.29728476,806.22463376,790.1519829000001,760.3502032,730.5484235,700.7466438,670.9448641,641.1430843999999,632.0720154,623.0009464,613.9298774,604.8588083999999,595.7877394000001,586.7166703999999,577.6456013999999
38116,859.0892588600001,856.7058638599999,854.32246886,851.9390737199999,849.5556787200001,850.73958158,851.92348444,853.1073872999999,854.29129002,855.47519288,839.6750035800001,823.8748144199999,808.07462512,792.2744359599999,776.4742466600001,747.1873074399999,717.90036822,688.613429,659.3264899200001,630.0395507000001,621.1393860000001,612.2392213,603.3390565999999,594.4388918999999,585.5387272,576.63856264,567.73839794
38117,964.38398588,962.0565609199999,959.7291361,957.40171128,955.07428646,956.2668535,957.4594206800001,958.65198786,959.84455504,961.0371220799999,943.22787062,925.4186191600003,907.6093676999999,889.80011624,871.99086492,839.0894757,806.1880864799999,773.28669726,740.38530804,707.48391882,697.64660028,687.80928174,677.97196334,668.1346447999999,658.2973262599999,648.4600077200001,638.6226893200001
38118,953.51710174,951.1566302000001,948.7961586600001,946.4356869799999,944.0752154399999,945.27757758,946.47993958,947.68230172,948.8846637199999,950.08702586,932.49079868,914.8945715,897.2983443200002,879.7021171399999,862.1058899600001,829.57947716,797.0530644999999,764.52665184,732.00023918,699.47382652,689.7211853,679.96854408,670.21590286,660.46326164,650.7106202800001,640.95797906,631.20533784
38119,922.7556816799998,920.12056164,917.48544146,914.85032128,912.2152011,913.5162764,914.8173516999999,916.118427,917.4195023,918.7205775999998,901.76508996,884.80960246,867.85411482,850.89862732,833.9431396799998,802.4911363,771.03913278,739.58712926,708.13512588,676.68312236,667.0902161,657.49730984,647.90440358,638.31149718,628.71859092,619.1256846599999,609.5327784
38120,968.2557704399999,965.9298150599999,963.6038598199999,961.27790444,958.95194906,960.1450654600002,961.3381818600001,962.5312984,963.7244148,964.9175311999999,947.0345273199999,929.15152344,911.26851942,893.38551554,875.50251152,842.46825768,809.4340039799999,776.3997501400002,743.3654962999999,710.33124246,700.45920406,690.58716566,680.71512726,670.84308886,660.97105046,651.09901206,641.22697366
38121,879.6330803400001,877.03146328,874.42984636,871.8282293,869.22661238,870.50202232,871.77743226,873.0528420599999,874.3282520000001,875.60366194,859.4592167,843.3147716,827.17032636,811.0258811199999,794.8814360200001,764.9056681,734.92990018,704.95413212,674.9783642,645.00259628,635.8184082600001,626.63422024,617.4500322199999,608.2658440600001,599.08165604,589.89746802,580.71328
38122,880.4703676999999,878.02234352,875.5743192,873.12629502,870.67827084,871.8937204599999,873.10917008,874.32461984,875.5400694600002,876.75551922,860.5631993000001,844.37087938,828.1785594600001,811.9862396799999,795.7939197599999,765.7784635200001,735.76300742,705.74755118,675.73209508,645.71663884,636.59262086,627.4686028799999,618.34458476,609.22056678,600.09654866,590.9725306800001,581.8485127
38085,901.5731128599999,883.79503926,866.0169656599999,848.2388920600001,830.4608184599999,833.46469976,836.4685812,839.4724626400001,842.47634408,845.4802253800001,832.54514434,819.61006316,806.67498198,793.7399008,780.8048196199999,738.42352696,696.04223416,653.66094136,611.2796486999999,568.8983559000001,582.14100336,595.38365082,608.62629828,621.86894574,635.1115930599999,648.35424052,661.5968879799999
38086,930.38860628,912.0423214,893.69603652,875.34975164,857.0034668999999,860.10335628,863.2032458000001,866.30313532,869.4030248400001,872.5029143599999,859.15441052,845.80590682,832.45740298,819.10889914,805.76039544,762.0245393600001,718.2886832799999,674.5528272,630.81697112,587.08111504,600.7470154,614.41291576,628.07881598,641.74471634,655.4106167,669.07651706,682.7424172799999
38087,931.78707608,913.4132148399999,895.0393536,876.6654925,858.29163126,861.3961802599998,864.5007291199998,867.6052781199999,870.7098271200001,873.8143761200001,860.44580804,847.0772401,833.7086721600001,820.3401042200001,806.9715361399999,763.1699406799999,719.3683450799999,675.56674948,631.7651540200001,587.96355842,601.65,615.3364415799999,629.02288316,642.7093247399999,656.39576632,670.0822079000001,683.76864948
38088,921.29944536,903.1323891799999,884.9653330000002,866.7982768199998,848.6312207799999,851.70082676,854.77043274,857.8400388600002,860.9096448400002,863.9792509600001,850.7611513800001,837.54305194,824.3249525,811.10685306,797.8887534800001,754.58016228,711.27157094,667.9629796,624.65438826,581.34579692,594.87819216,608.4105873999999,621.9429827800001,635.47537802,649.00777326,662.54016864,676.07256388
38089,403.0040245,399.99828049999996,396.99253663999997,393.9867927800001,390.98104878,400.73213964,410.48323036000005,420.23432121999997,429.98541208000006,439.7365028,429.39555148,419.05460002,408.71364869999996,398.37269724,388.03174578000005,371.93645663999996,355.8411675,339.74587836,323.65058922,307.55530008,304.22698978000005,300.89867948,297.57036903999995,294.24205874,290.91374844,287.58543814,284.2571277
38090,420.76646822000004,417.62888524000005,414.4913024,411.35371942,408.21613658,418.3607995,428.50546256,438.65012562,448.79478867999995,458.93945174000004,448.15671585999996,437.37397997999994,426.59124410000004,415.80850807999997,405.0257722,388.23163077999993,371.4374895,354.64334808,337.84920666000005,321.05506538,317.57319636000005,314.09132733999996,310.60945846000004,307.12758944,303.64572056,300.16385154,296.68198265999996
38091,505.1817623999999,501.4165079,497.65125354,493.88599904000006,490.12074468000003,502.19880788,514.27687122,526.3549345600001,538.43299776,550.5110611,537.60442736,524.6977936200001,511.79115987999995,498.8845261400001,485.97789240000003,465.84413931999995,445.71038638000005,425.5766333000001,405.44288035999995,385.3091272799999,381.10941162,376.9096959600001,372.7099803,368.51026464,364.31054898,360.11083332,355.91111766000006
38092,434.20088992,430.9633944,427.72589902,424.48840363999994,421.25090825999996,431.70443078000005,442.1579531599999,452.61147568000007,463.0649982,473.51852058,462.39732294000004,451.27612529999993,440.15492765999994,429.03373001999995,417.91253238,400.58656315999997,383.26059394000004,365.93462472,348.6086555,331.28268628,327.6867951,324.09090392,320.49501288,316.89912169999997,313.30323052,309.70733948000003,306.11144830000006
38093,273.62991628000003,271.58782854,269.54574094,267.50365333999997,265.4615656,272.15370574,278.84584574,285.53798588,292.23012587999995,298.92226588,291.8734217,284.82457738,277.77573306,270.72688874,263.67804442,252.72893646000006,241.7798285,230.83072054,219.88161258,208.93250461999997,206.68619384,204.43988306,202.19357242,199.94726164000002,197.70095086,195.45464022000002,193.20832944
38095,485.65166916,469.45394188,453.2562146000001,437.0584873199999,420.86076004000006,431.35362746,441.84649473999997,452.33936216,462.83222944,473.3250968599999,466.85619316,460.3872896000001,453.91838590000003,447.4494822,440.98057850000004,420.5551425600001,400.12970662000004,379.70427054000004,359.27883460000004,338.85339866,331.0314056,323.20941253999996,315.38741948,307.56542642,299.74343336,291.9214403,284.09944737999996
38096,521.3796014,503.99025613999993,486.60091074,469.21156534,451.82222007999997,463.08701599999995,474.35181206,485.61660811999997,496.88140418000006,508.14620024000004,501.20139874,494.2565973800001,487.3117958799999,480.36699452,473.42219302,451.49411915999997,429.56604530000004,407.63797143999994,385.70989757999996,363.78182372000003,355.38439020000004,346.98695668,338.58952316,330.19208964,321.79465598,313.39722246,304.99978894000003
38097,489.765654,473.43071468,457.09577550000006,440.76083631999995,424.4258971399999,435.00765013999995,445.58940328,456.17115628000005,466.75290942000004,477.33466242000003,470.81096034000007,464.28725826000004,457.76355603999997,451.23985396,444.71615174000004,424.11769064,403.51922953999997,382.92076858,362.32230747999995,341.72384638000005,333.83559272,325.94733906,318.05908554,310.17083188,302.28257822,294.39432456000003,286.50607104
38098,499.81549995999995,483.14537264,466.47524531999994,449.80511800000005,433.13499068,443.93387821999994,454.73276575999995,465.53165329999996,476.3305407,487.12942824,480.47186165999995,473.81429507999997,467.15672850000004,460.49916191999995,453.84159534,432.82045996000005,411.79932458,390.7781892,369.75705382,348.73591844,340.68580013999997,332.63568183999996,324.58556368,316.53544538,308.48532707999993,300.43520892000004,292.38509061999997
38099,416.26299567999996,423.17010540000007,430.0772151200001,436.98432484,443.89143456000005,459.2405672400001,474.58969978,489.93883246000007,505.28796514,520.6370978200001,517.32058882,514.00407982,510.68757067999996,507.37106167999997,504.05455268000003,491.36410904,478.67366553999994,465.98322189999993,453.29277826000003,440.60233462,442.6771971999999,444.7520597800001,446.82692222,448.90178480000003,450.97664738,453.0515098200001,455.1263723999999
38100,409.04088918,415.82816142,422.61543380000006,429.40270604,436.18997828,451.27280561999993,466.3556328199999,481.43846016,496.5212875,511.60411469999997,508.34514668,505.0861786599999,501.82721064,498.56824262,495.30927460000004,482.83900839999995,470.36874234,457.89847614,445.42821008,432.95794387999996,434.99680784,437.03567180000005,439.07453576000006,441.1133997199999,443.15226368,445.19112764,447.2299916
38101,411.31440756,418.13940462,424.96440168000004,431.7893987400001,438.61439594,453.78105612,468.94771629999997,484.11437648,499.2810366599999,514.44769684,511.17061492,507.89353286000005,504.61645094,501.33936901999994,498.06228710000005,485.52270914,472.98313118000004,460.44355321999996,447.9039752599999,435.36439729999995,437.41459356000007,439.46478981999996,441.51498622,443.56518248,445.6153787400001,447.665575,449.7157714
38102,409.01453432,415.80136919999995,422.58820422,429.3750391000001,436.16187412,451.24372958000004,466.32558503999996,481.40744063999995,496.4892961,511.57115156,508.31239353999996,505.05363537999995,501.79487736,498.53611934,495.2773611799999,482.8078985800001,470.33843598000004,457.86897324,445.39951064,432.9300478999999,434.96878054,437.00751318000005,439.04624567999997,441.08497832000006,443.12371082,445.16244346,447.2011761
38103,221.11690944000003,213.74209402,206.36727860000002,198.99246332000004,191.61764789999998,196.39504402000003,201.17244014000002,205.94983625999998,210.72723238,215.50462850000002,212.55934056,209.61405276000002,206.66876481999998,203.72347688,200.77818894,191.47850049999997,182.17881192,172.87912334,163.57943476,154.27974618,150.71839748,147.15704878000003,143.59570007999997,140.03435152000003,136.473002792,132.91165412,129.350305448
38104,208.67836472,201.71840667999996,194.75844864,187.7984906,180.83853256,185.34718468000003,189.85583666,194.36448878000002,198.8731409,203.38179288,200.60218709999998,197.82258118000001,195.04297526,192.26336934,189.48376342,180.70721256000002,171.93066169999997,163.15411084000002,154.37755998,145.60100912000001,142.2399979,138.878986666,135.51797541800002,132.156964184,128.79595295,125.43494170199997,122.073930468
38105,213.7905707,206.6601075,199.5296443,192.3991811,185.2687179,189.88782301999998,194.506928,199.12603312000002,203.74513824,208.36424336000002,205.5165427,202.6688419,199.82114124,196.97344044,194.12573978,185.13418083999997,176.1426219,167.15106296,158.15950401999999,149.16794494,145.72459566,142.28124638,138.83789697400002,135.394547624,131.95119827399998,128.50784893800002,125.064499588
38106,228.14543654,220.53620175999998,212.92696697999997,205.3177322,197.70849742000001,202.63775014,207.56700286,212.49625557999997,217.42550830000002,222.35476102000004,219.31585283999996,216.27694452,213.23803634,210.19912816,207.16021984,197.564927,187.96963416000003,178.37434118,168.77904834,159.1837555,155.50920406,151.83465261999999,148.16010132,144.48554988,140.81099844,137.136447098,133.4618957
38107,246.89362362000003,238.65908878000002,230.42455393999995,222.19001909999997,213.95548426000002,219.28980555999996,224.62412686000002,229.95844816000002,235.29276946000002,240.62709075999996,237.33845576,234.0498209,230.76118590000002,227.47255090000002,224.1839159,213.80011576,203.41631548,193.03251534000003,182.64871506000003,172.26491492000002,168.28840182,164.31188872,160.33537576,156.35886266,152.38234955999997,148.40583646,144.4293235
38108,255.81173841999998,247.27976168,238.74778479999998,230.21580806,221.68383131999997,227.21083503999998,232.73783889999999,238.26484275999996,243.79184662,249.31885048,245.91142576000001,242.50400104,239.09657632,235.68915174000003,232.28172702,221.52285049999998,210.76397412,200.00509773999997,189.24622136000002,178.48734498000002,174.3671951,170.24704522000002,166.12689548,162.0067456,157.88659586,153.76644598000001,149.6462961
38109,263.72139948,254.92561528000002,246.12983094,237.33404674000005,228.53826253999998,234.23616048,239.93405841999999,245.63195636,251.32985444,257.02775238,253.51497066000002,250.00218880000003,246.48940707999998,242.97662536000004,239.4638435,228.3723043,217.28076496,206.18922576,195.09768642000003,184.00614722000003,179.75860293999997,175.51105865999997,171.26351438,167.01597024,162.76842596000003,158.52088168,154.27333739999997
38110,274.63799426,265.4781136,256.31823294000003,247.15835228,237.99847162,243.93223078,249.86598994,255.79974909999999,261.73350826,267.66726742000003,264.0090761,260.35088477999994,256.69269346000004,253.03450214,249.37631082000001,237.82564371999996,226.27497662,214.72430938000005,203.17364228,191.62297518,187.19960629999997,182.77623742,178.35286854,173.92949966,169.50613077999998,165.0827619,160.65939301999998
38111,255.50982127999998,246.98791418,238.46600708,229.94410011999997,221.42219301999998,226.94267372,232.46315442,237.98363498,243.50411568,249.02459638,245.62119330000002,242.21779008,238.814387,235.41098378000004,232.00758069999995,221.26140232000003,210.5152238,199.76904542,189.0228669,178.27668852,174.1614014,170.04611428,165.93082716,161.81554018,157.70025306,153.58496594,149.46967881999998
38112,248.78938545999998,240.49162213999998,232.19385882,223.89609535999998,215.59833203999997,220.97361272,226.34889339999998,231.72417408000004,237.09945476000001,242.47473529999996,239.16084878000004,235.84696212,232.53307546000002,229.21918894,225.90530228000003,215.44177046,204.97823878,194.51470696,184.05117528,173.58764346,169.58059692,165.57355037999997,161.56650384,157.5594573,153.55241076,149.54536421999998,145.53831768
38113,277.63670144,268.37680617999996,259.11691092,249.85701565999997,240.59712054000002,246.59566889999996,252.59421739999996,258.5927659,264.59131440000004,270.58986289999996,266.89172859999996,263.19359430000003,259.49546014,255.79732583999996,252.09919154,240.42240543999998,228.74561934000002,217.06883324000003,205.39204713999996,193.71526104,189.24359439999998,184.77192776,180.30026126,175.82859462,171.35692798,166.88526134000003,162.41359484
38114,279.28394984,269.96911466,260.65427948,251.3394443,242.02460912,248.05874772,254.09288618,260.12702464000006,266.16116324,272.1953017000001,268.47522604,264.75515038000003,261.03507472,257.31499892,253.59492325999997,241.84885760000003,230.1027918,218.35672599999998,206.61066034,194.86459454,190.36639706000003,185.86819957999998,181.37000210000002,176.87180462000003,172.37360714,167.87540966,163.37721218000001
38123,695.15157418,671.96648834,648.7814026400001,625.5963168000001,602.41123096,617.4305004,632.4497698399999,647.4690392800001,662.48830872,677.50757816,668.24812558,658.98867314,649.72922056,640.46976812,631.21031554,601.9737766,572.73723752,543.50069858,514.2641595,485.02762042000006,473.83138432,462.63514821999996,451.43891198000006,440.24267588,429.04643964,417.85020354,406.65396730000003
38124,660.0110853,637.99802486,615.9849644200001,593.9719039800001,571.9588434000001,586.21887632,600.47890924,614.73894216,628.99897494,643.2590078600001,634.46762834,625.67624896,616.88486944,608.09348992,599.3021104000001,571.54350274,543.7848949400001,516.02628728,488.2676794799999,460.50907182,449.87881469999996,439.24855757999995,428.61830045999994,417.98804333999993,407.35778622000004,396.72752909999997,386.09727198
38125,642.6677765200001,621.2331598200001,599.79854312,578.3639264199999,556.9293097200001,570.81462746,584.6999452,598.58526294,612.47058068,626.35589842,617.79553262,609.23516682,600.67480102,592.1144352199999,583.55406942,556.52488304,529.49569652,502.46651,475.4373236199999,448.4081370999999,438.05721442,427.70629174,417.3553690600001,407.00444638,396.6535237,386.30260102000005,375.95167834
38126,672.74535762,650.30757652,627.8697954200001,605.4320143200001,582.99423336,597.5293996,612.06456598,626.59973236,641.13489874,655.67006512,646.7090645400001,637.7480638200001,628.78706324,619.82606266,610.86506194,582.5708789600001,554.2766958400001,525.9825128599999,497.68832974,469.39414661999996,458.55878907999994,447.72343154,436.8880738600001,426.05271632,415.21735864000004,404.3820011,393.54664341999995
38127,689.48072648,666.4847779800001,643.48882948,620.49288098,597.49693248,612.39367896,627.2904254399999,642.18717192,657.0839184,671.98066502,662.79674846,653.6128319000001,644.42891534,635.2449987800001,626.06108222,597.06304658,568.0650109400001,539.06697516,510.06893952,481.07090387999995,469.96600335999995,458.86110284,447.75620246,436.65130194000005,425.54640156000005,414.44150104,403.33660052000005
38128,682.9040801799999,660.12747962,637.3508792,614.5742786400001,591.7976782200001,606.5523312800001,621.30698448,636.06163768,650.8162907399999,665.57094394,656.4746286000001,647.3783133999999,638.2819980600001,629.18568272,620.08936752,591.367931,562.64649448,533.92505796,505.20362157999995,476.48218506000006,465.48320923999995,454.48423342000007,443.4852576,432.48628178,421.48730595999996,410.48833014,399.48935431999996
38129,641.3963612000001,620.0041495199999,598.6119377,577.21972602,555.8275142,569.68536212,583.54321004,597.40105782,611.25890574,625.11675352,616.5733231,608.0298925399999,599.4864621199999,590.9430317000001,582.3996011400001,555.42388762,528.4481741000001,501.47246058,474.49674692,447.52103339999996,437.19058838,426.86014336,416.5296983400001,406.19925331999997,395.86880815999996,385.53836314000006,375.20791812
38130,696.12312476,672.90563536,649.6881458199999,626.4706562800001,603.25316674,618.29342736,633.3336878399999,648.37394832,663.4142088000001,678.45446928,669.18207566,659.90968204,650.63728842,641.3648948,632.09250132,602.815101,573.53770068,544.2603003600001,514.98290004,485.70549986,474.49361568,463.28173150000003,452.06984745999995,440.85796328,429.6460791,418.43419506000004,407.22231088
38131,685.52695372,662.6628736,639.7987936200001,616.9347134999999,594.07063352,608.88195578,623.69327804,638.5046003,653.3159227,668.1272449599999,658.9959929,649.8647407000001,640.73348864,631.60223658,622.47098452,593.6392357000001,564.8074870199999,535.9757382,507.14398952,478.31224069999996,467.2710204399999,456.22980018,445.18857991999994,434.14735952,423.1061392600001,412.064919,401.02369874
38132,677.01547984,654.4352792599999,631.8550786800001,609.27487796,586.69467738,601.32210292,615.94952846,630.5769539999999,645.20437954,659.83180508,650.81392628,641.79604748,632.77816854,623.76028974,614.7424108,586.26863596,557.7948609800001,529.321086,500.84731102,472.37353604,461.46940308,450.5652701200001,439.66113716,428.7570041999999,417.85287123999996,406.94873828000004,396.04460532
38133,701.61940674,678.2186021800001,654.81779762,631.41699306,608.0161885000001,623.1752002,638.3342120399999,653.49322374,668.65223558,683.81124728,674.46564304,665.1200386600001,655.77443428,646.4288299,637.0832255199999,607.5746637799999,578.06610204,548.5575403,519.04897856,489.54041682,478.2400085399999,466.93960026,455.63919211999996,444.33878383999996,433.03837555999996,421.7379674199999,410.4375591399999
38134,513.4576393799999,496.33251178,479.2073841800001,462.08225658,444.95712898000005,456.0507651,467.1444012200001,478.23803734,489.33167346,500.42530958000003,493.58602902000007,486.74674859999993,479.90746803999997,473.06818747999995,466.22890692,444.6340133199999,423.0391197199999,401.44422598,379.84933238,358.25443878,349.98459776,341.71475674000004,333.44491572000004,325.1750747,316.90523382,308.6353928,300.36555178
38135,487.84731128000004,471.57635378,455.30539614,439.03443864,422.76348099999996,433.30378686000006,443.84409272,454.38439858,464.92470444,475.4650103,468.9668606000001,462.4687107600001,455.97056106,449.47241135999997,442.9742616599999,422.45648186,401.93870191999997,381.42092211999994,360.90314232000003,340.38536252,332.52800602,324.67064952000004,316.81329316,308.95593665999996,301.09858016,293.24122380000006,285.3838673
38136,480.26833791999996,464.2501585399999,448.23197916000004,432.21379963999993,416.19562026000006,426.5721768,436.94873320000005,447.32528974,457.70184614000004,468.07840268,461.68120516,455.28400778,448.8868104,442.48961288,436.09241549999996,415.89339049999995,395.6943655,375.49534063999994,355.29631564000005,335.09729064,327.36200252,319.6267144,311.89142628,304.15613802,296.4208499,288.68556178,280.95027366
38137,493.26555571999995,476.81388594000003,460.36221602000006,443.91054610000003,427.45887617999995,438.11624723999995,448.7736183,459.4309893600001,470.08836042,480.74573147999996,474.17541052,467.60508956000007,461.03476846,454.46444749999995,447.89412654000006,427.1484673400001,406.40280799999994,385.6571488,364.91148960000004,344.1658304,336.22120671999994,328.27658304,320.33195936,312.38733568,304.442712,296.49808832,288.55346464
38138,502.74644938,485.97856734,469.2106853,452.44280326000006,435.67492136000004,446.53713426,457.39934702000005,468.2615599199999,479.12377282,489.98598572000003,483.28937873999996,476.59277176,469.89616478000005,463.1995578,456.50295082,435.35854614000004,414.2141416,393.06973692,371.92533224,350.78092756,342.68360294,334.58627832,326.4889537,318.39162894000003,310.29430432,302.1969797,294.09965508
38139,492.63295073999996,476.20237994,459.77180899999996,443.34123805999997,426.91066711999997,437.55437026000004,448.19807354000005,458.84177667999995,469.48547982,480.1291829600001,473.56728832,467.00539368,460.44349903999995,453.88160425999996,447.31970961999997,426.60065643999997,405.8816031200001,385.16254994,364.44349662,343.72444329999996,335.79000854000003,327.85557378,319.92113888000006,311.98670412,304.05226921999997,296.11783446,288.18339956
38140,506.118984,489.23861937999993,472.3582546200001,455.47788999999995,438.59752538,449.53260436000005,460.46768334,471.4027623199999,482.33784130000004,493.27292028,486.53139108,479.78986174,473.04833254000005,466.3068032,459.56527386,438.2790279,416.99278194,395.70653584,374.42028988,353.13404392,344.98240056,336.8307572,328.67911398,320.52747062000003,312.3758274,304.22418404,296.07254082
38141,497.60136733999997,481.00508694,464.40880668,447.81252628,431.21624602,441.96729556,452.71834495999997,463.4693945,474.22044403999996,484.97149358,478.3434194,471.71534507999996,465.08727089999996,458.45919671999997,451.8311225400001,430.90310858000004,409.97509475999993,389.04708080000006,368.11906698,347.19105315999997,339.17659608,331.162139,323.14768205999997,315.13322498,307.1187679,299.10431096,291.08985387999996
38142,486.41778402000006,470.19450478,453.97122568000003,437.74794644,421.52466733999995,432.0340871,442.54350700000003,453.05292676,463.56234666,474.07176656,467.59265812,461.11354982,454.63444138,448.15533308,441.67622478,421.2185677,400.76091062,380.30325354,359.84559645999997,339.38793938,331.55360714,323.71927489999996,315.88494266000004,308.05061042000006,300.21627817999996,292.38194594,284.54761384000005
38143,505.26865760000004,488.41665362,471.56464950000003,454.71264538,437.86064126,448.77734832000004,459.6940553799999,470.6107624399999,481.52746950000005,492.4441765600001,485.71397364,478.98377072,472.25356780000004,465.52336502,458.79316209999996,437.54267885999997,416.29219576,395.04171252,373.79122942000004,352.54074618000004,344.40279846,336.26485073999993,328.12690288,319.98895516,311.8510073,303.71305958000005,295.57511172
38144,484.65551638,468.49101334000005,452.3265103000001,436.16200726000005,419.9975042200001,430.46884888000005,440.94019368000005,451.41153834,461.88288314000005,472.3542278,465.89859301999996,459.4429581,452.98732332,446.53168839999995,440.0760534799999,419.69251352000003,399.30897356,378.9254336,358.54189364,338.15835354,330.35240475999996,322.54645598,314.74050706,306.93455828,299.12860950000004,291.32266058,283.5167118
38145,491.95308470000003,475.54518900000005,459.13729344000006,442.7293977399999,426.3215021799999,436.95051623999996,447.5795304400001,458.20854464000007,468.83755869999993,479.4665729,472.91373416,466.36089528,459.8080564,453.25521765999997,446.70237878,426.01191919999997,405.32145962000004,384.63100004,363.94054046,343.25008088,335.32659608,327.40311128,319.47962648,311.55614182,303.63265702,295.70917221999997,287.78568742000004
38146,517.5326366,500.27159742,483.0105582400001,465.74951906,448.48847973999995,459.67015933999994,470.85183880000005,482.03351826,493.21519772000005,504.39687732000004,497.5033175,490.60975782,483.71619814,476.82263845999995,469.9290787800001,448.16279984,426.39652076000004,404.63024182,382.86396274,361.09768366000003,352.76221008,344.4267365,336.09126277999997,327.7557892,319.42031548,311.08484189999996,302.74936832000003
38147,489.0262409200001,472.71596301999995,456.40568512000004,440.09540722,423.78512932,434.35090692000006,444.91668438,455.48246184,466.04823944,476.6140169000001,470.1001638199999,463.58631073999993,457.07245752,450.55860444,444.04475136,423.47738831999993,402.91002528,382.34266224000004,361.7752992,341.2079363,333.33159174,325.45524718,317.57890275999995,309.70255820000006,301.82621378,293.94986922000004,286.07352466000003
38148,495.82678292,479.28968948,462.75259604,446.21550274,429.67840929999994,440.3911176000001,451.10382589999995,461.8165341999999,472.52924250000007,483.24195080000004,476.63751408,470.03307750000005,463.42864078,456.82420406,450.21976748000003,429.3663886399999,408.51300994,387.6596311,366.80625239999995,345.95287356,337.96699832,329.98112308,321.99524784,314.0093726,306.02349736,298.03762198,290.05174674
38149,523.04123536,505.59647026000005,488.15170516,470.7069400599999,453.26217496,464.56287192,475.86356873999995,487.1642657,498.46496252,509.76565948,502.79872495999996,495.83179043999996,488.8648559200001,481.8979214,474.9309870200001,452.93302852000005,430.93507002000007,408.93711152,386.93915288,364.94119438,356.51699832,348.09280226000004,339.66860606,331.24441,322.82021380000003,314.39601774000005,305.97182168
38150,506.62629009999995,489.7290055000001,472.8317209,455.9344363,439.0371517,449.98319142,460.92923114,471.87527085999994,482.82131057999993,493.7673503,487.01906371999996,480.27077699999995,473.52249042000005,466.7742038400001,460.0259171200001,438.71833502000004,417.41075278,396.10317054,374.79558843999996,353.48800620000003,345.32819216,337.16837812,329.00856408000004,320.84875004,312.68893586,304.52912182,296.36930778
38151,499.64297151999995,482.97859847999996,466.3142253,449.64985226,432.98547922,443.78063912000005,454.57579902,465.3709589199999,476.16611881999995,486.96127872,480.30601024000003,473.65074176,466.99547327999994,460.3402047999999,453.68493631999996,432.67105713999996,411.65717782,390.64329863999995,369.62941946,348.61554014,340.5682007,332.52086126,324.47352182,316.42618224000006,308.3788428,300.33150336,292.28416392
38152,531.22614286,513.50839008,495.79063729999996,478.07288466,460.35513188000004,471.83266984,483.3102078,494.78774562,506.26528357999996,517.7428215399999,510.6668637,503.59090586,496.51494802,489.43899018,482.36303234,460.0208347000001,437.67863706,415.33643942,392.99424178,370.65204413999993,362.0960204399999,353.53999674,344.98397304,336.42794934,327.87192564,319.31590194,310.75987824
38153,496.74900379999997,480.18115208,463.61330022,447.0454483600001,430.4775965,441.21023016,451.94286367999996,462.67549733999994,473.4081308600001,484.14076437999995,477.52404378000006,470.90732304000005,464.29060229999993,457.6738815599999,451.05716096000003,430.16499554,409.27283026,388.38066484,367.48849956000004,346.59633413999995,338.59560546000006,330.59487678,322.59414810000004,314.59341928,306.59269059999997,298.59196192,290.59123324
38154,506.24838823999994,489.3637075600001,472.47902701999993,455.59434633999996,438.7096656599999,449.64754058,460.5854155,471.5232902799999,482.4611652,493.39904012,486.65578710000005,479.91253422,473.1692811999999,466.42602818,459.68277529999995,438.39108684,417.09939838,395.80770992,374.51602146000005,353.224333,345.07060546,336.91687792000005,328.76315052,320.60942298,312.45569544,304.3019679,296.14824050000004
38155,512.14109422,495.05987678,477.9786591999999,460.89744176000005,443.81622432000006,454.8814155200001,465.94660672000003,477.01179792,488.07698911999995,499.14218032,492.32043616000004,485.49869214000006,478.6769479799999,471.85520396,465.0334598,443.49393718,421.95441456000003,400.41489194,378.87536918,357.33584656000005,349.08721008000003,340.83857359999996,332.58993712,324.34130064000004,316.09266416,307.84402768,299.5953912
38156,490.22369312000006,473.87347714,457.52326116000006,441.17304518,424.82282919999994,435.41447852,446.00612784000003,456.59777715999996,467.18942661999995,477.78107594,471.25127266,464.72146938000003,458.19166623999996,451.66186296000006,445.13205968000005,424.51433443999997,403.89660933999994,383.27888409999997,362.66115886000006,342.04343362,334.14780279999997,326.25217198,318.35654102,310.4609102,302.56527924,294.66964842000004,286.77401746
38157,520.11646022,502.76924376000005,485.42202743999997,468.07481112,450.7275948000001,461.96509968,473.20260456,484.44010958,495.67761446000003,506.91511948,499.9871430400001,493.05916673999997,486.13119044,479.20321399999995,472.27523769999993,450.4002888,428.52533989999995,406.65039099999996,384.77544195999997,362.90049306000003,354.52340392,346.14631478,337.76922564000006,329.39213650000005,321.01504722000004,312.63795808000003,304.26086894
