station_id,year,totn_mgNpm2
38479,2000,1155.922
38479,2001,1081.548
38479,2002,1149.291
38479,2003,1008.786
38479,2004,768.5929
38479,2005,708.3083
38479,2006,692.6554
38479,2007,757.5047
38479,2008,691.2805
38479,2009,617.4549
38479,2010,476.58838
38479,2011,752.0548
38479,2012,718.1123
38479,2013,845.00073
38479,2014,697.9225
38479,2015,639.2459
38480,1990,1254.417
38480,1991,1096.2788
38480,1992,1028.668
38480,1993,1047.866
38480,1994,1114.261
38480,1995,938.2492
38480,1996,1045.0001
38480,1997,1033.4875
38480,1998,1119.5516
38480,1999,1140.6573
38480,2000,1161.763
38480,2001,1094.941
38480,2002,1154.467
38480,2003,1015.36
38480,2004,772.9624
38480,2005,717.8772
38480,2006,697.8065
38480,2007,776.1681
38480,2008,705.8228
38480,2009,615.2567
38480,2010,477.3958
38480,2011,762.8443
38480,2012,739.5826
38480,2013,868.61115
38480,2014,722.2719
38480,2015,651.8312
38481,1990,1276.6182
38481,1991,1127.0214
38481,1992,1043.9519
38481,1993,1063.493
38481,1994,1132.3759
38481,1995,958.5368
38481,1996,1061.6364
38481,1997,1043.1978
38481,1998,1126.777
38481,1999,1144.2699
38481,2000,1161.763
38481,2001,1094.941
38481,2002,1154.467
38481,2003,1015.36
38481,2004,772.9624
38481,2005,717.8772
38481,2006,697.8065
38481,2007,776.1681
38481,2008,705.8228
38481,2009,615.2567
38481,2010,477.3958
38481,2011,762.8443
38481,2012,739.5826
38481,2013,868.61115
38481,2014,722.2719
38481,2015,651.8312
38482,1990,1064.42
38482,1991,878.2988
38482,1992,788.16144
38482,1993,938.1563
38482,1994,1014.2066
38482,1995,884.365
38482,1996,859.197
38482,1997,854.25366
38482,1998,931.4189
38482,1999,921.75635
38482,2000,912.09393
38482,2001,861.4785
38482,2002,1007.83795
38482,2003,825.6656
38482,2004,680.5288
38482,2005,606.8943
38482,2006,598.65533
38482,2007,705.52295
38482,2008,641.78064
38482,2009,515.48535
38482,2010,460.3097
38482,2011,624.7895
38482,2012,582.9489
38482,2013,669.3029
38482,2014,605.20966
38482,2015,597.53827
38483,1990,1276.6182
38483,1991,1127.0214
38483,1992,1043.9519
38483,1993,1063.493
38483,1994,1132.3759
38483,1995,958.5368
38483,1996,1061.6364
38483,1997,1043.1978
38483,1998,1126.777
38483,1999,1144.2699
38483,2000,1161.763
38483,2001,1094.941
38483,2002,1154.467
38483,2003,1015.36
38483,2004,772.9624
38483,2005,717.8772
38483,2006,697.8065
38483,2007,776.1681
38483,2008,705.8228
38483,2009,615.2567
38483,2010,477.3958
38483,2011,762.8443
38483,2012,739.5826
38483,2013,868.61115
38483,2014,722.2719
38483,2015,651.8312
38484,1990,1314.2279
38484,1991,1130.5143
38484,1992,1058.5879
38484,1993,1075.0446
38484,1994,1158.0382
38484,1995,986.6994
38484,1996,1115.7722
38484,1997,1043.6381
38484,1998,1126.571
38484,1999,1154.4711
38484,2000,1182.3711
38484,2001,1122.467
38484,2002,1179.475
38484,2003,1045.148
38484,2004,781.7706
38484,2005,716.9602
38484,2006,702.46356
38484,2007,802.8739
38484,2008,736.839
38484,2009,652.8212
38484,2010,511.62692
38484,2011,785.5486
38484,2012,742.2797
38484,2013,949.35187
38484,2014,719.78687
38484,2015,655.6446
38485,1990,1335.3313
38485,1991,1190.368
38485,1992,1096.1216
38485,1993,1102.0511
38485,1994,1177.8918
38485,1995,1007.301
38485,1996,1102.1997
38485,1997,1069.1063
38485,1998,1124.5669
38485,1999,1153.4424
38485,2000,1182.318
38485,2001,1105.044
38485,2002,1175.062
38485,2003,1041.8359
38485,2004,777.2707
38485,2005,722.0282
38485,2006,701.9103
38485,2007,823.6059
38485,2008,763.8384
38485,2009,659.9113
38485,2010,516.5387
38485,2011,807.96564
38485,2012,775.6284
38485,2013,948.4354
38485,2014,750.2271
38485,2015,693.7547
38486,1990,1308.6565
38486,1991,1175.554
38486,1992,1081.9567
38486,1993,1091.8933
38486,1994,1174.7626
38486,1995,983.9549
38486,1996,1076.6996
38486,1997,1056.5322
38486,1998,1117.3757
38486,1999,1149.8468
38486,2000,1182.318
38486,2001,1105.044
38486,2002,1175.062
38486,2003,1041.8359
38486,2004,777.2707
38486,2005,722.0282
38486,2006,701.9103
38486,2007,823.6059
38486,2008,763.8384
38486,2009,659.9113
38486,2010,516.5387
38486,2011,807.96564
38486,2012,775.6284
38486,2013,948.4354
38486,2014,750.2271
38486,2015,693.7547
38487,1990,1254.417
38487,1991,1096.2788
38487,1992,1028.668
38487,1993,1047.866
38487,1994,1114.261
38487,1995,938.2492
38487,1996,1045.0001
38487,1997,1033.4875
38487,1998,1119.5516
38487,1999,1140.6573
38487,2000,1161.763
38487,2001,1094.941
38487,2002,1154.467
38487,2003,1015.36
38487,2004,772.9624
38487,2005,717.8772
38487,2006,697.8065
38487,2007,776.1681
38487,2008,705.8228
38487,2009,615.2567
38487,2010,477.3958
38487,2011,762.8443
38487,2012,739.5826
38487,2013,868.61115
38487,2014,722.2719
